[2023-09-04 11:28:48,530][INFO] ## Hits (filter_ent) @ 1: 0.273168
[2023-09-04 11:28:48,530][INFO] ## Hits (filter_ent) @ 3: 0.416624
[2023-09-04 11:28:48,530][INFO] ## Hits (filter_ent) @ 10: 0.555523
[2023-09-04 11:28:48,530][INFO] ## MRR (raw_rel): 0.380403
[2023-09-04 11:28:48,530][INFO] ## Hits (raw_rel) @ 1: 0.228496
[2023-09-04 11:28:48,530][INFO] ## Hits (raw_rel) @ 3: 0.449685
[2023-09-04 11:28:48,530][INFO] ## Hits (raw_rel) @ 10: 0.692795
[2023-09-04 11:28:48,530][INFO] ## MRR (filter_rel): 0.428788
[2023-09-04 11:28:48,531][INFO] ## Hits (filter_rel) @ 1: 0.299790
[2023-09-04 11:28:48,531][INFO] ## Hits (filter_rel) @ 3: 0.478152
[2023-09-04 11:28:48,531][INFO] ## Hits (filter_rel) @ 10: 0.706793
[2023-09-04 11:29:52,623][INFO] ## Epoch 0006 | Ave Loss: 3.8222 | entity-relation-static:4.1475-3.0631-0.0000 Best MRR 0.3604 | Model gl_rate_0.3-ICEWS14-convgcn-timeconvtranse-ly2-dilate1-his9-weight_0.5-discount_1.0-angle_14-dp0.2_0.2_0.2_0.2-gpu2-checkpoint 
[2023-09-04 11:30:00,055][INFO] ## MRR (raw_ent): 0.372192
[2023-09-04 11:30:00,056][INFO] ## Hits (raw_ent) @ 1: 0.270130
[2023-09-04 11:30:00,056][INFO] ## Hits (raw_ent) @ 3: 0.424329
[2023-09-04 11:30:00,056][INFO] ## Hits (raw_ent) @ 10: 0.566592
[2023-09-04 11:30:00,056][INFO] ## MRR (filter_ent): 0.382998
[2023-09-04 11:30:00,056][INFO] ## Hits (filter_ent) @ 1: 0.285032
[2023-09-04 11:30:00,056][INFO] ## Hits (filter_ent) @ 3: 0.431817
[2023-09-04 11:30:00,056][INFO] ## Hits (filter_ent) @ 10: 0.569015
[2023-09-04 11:30:00,057][INFO] ## MRR (raw_rel): 0.389467
[2023-09-04 11:30:00,057][INFO] ## Hits (raw_rel) @ 1: 0.241301
[2023-09-04 11:30:00,057][INFO] ## Hits (raw_rel) @ 3: 0.454605
[2023-09-04 11:30:00,057][INFO] ## Hits (raw_rel) @ 10: 0.697714
[2023-09-04 11:30:00,057][INFO] ## MRR (filter_rel): 0.437283
[2023-09-04 11:30:00,057][INFO] ## Hits (filter_rel) @ 1: 0.310859
[2023-09-04 11:30:00,057][INFO] ## Hits (filter_rel) @ 3: 0.485206
[2023-09-04 11:30:00,057][INFO] ## Hits (filter_rel) @ 10: 0.711206
